markerid	chr	pos	lod
chr10_5005540	10	20.4355771	0.16796714
chr10_5020696	10	20.69389505	0.132495727
chr10_5021684	10	21.07451342	0.104534231
chr10_5035338	10	21.36120223	0.223861008
chr10_5071729	10	21.36120323	0.223861536
chr10_5064367	10	21.39139443	0.21025627
chr10_5064366	10	21.39139543	0.21025581
chr10_5071765	10	21.39473081	0.203625375
chr10_5071730	10	21.39473181	0.203623608
chr10_5071789	10	21.39926478	0.187171307
chr10_5071796	10	21.58058072	0.105567142
chr10_5072194	10	21.70076613	0.061805132
chr10_5072586	10	21.73191399	0.084851686
chr10_5072807	10	21.81632659	0.196888965
chr10_5072798	10	21.81632759	0.196575209
chr10_5072815	10	21.88790753	0.194435437
chr10_5072843	10	21.89177013	0.197974327
chr10_5072835	10	21.89177113	0.197975478
chr10_5072837	10	21.89177213	0.197976629
chr10_5074351	10	21.91245192	0.211326687
chr10_5074539	10	22.23802063	0.498150409
chr10_5075266	10	22.66980685	0.849739386
chr10_5075338	10	22.66980785	0.849739912
chr10_5076015	10	22.74326941	0.664104511
chr10_5076018	10	22.745181	1.836539813
chr10_5076019	10	22.83632408	1.713093207
chr10_5110570	10	23.62702174	1.737617384
chr10_5116907	10	24.43946412	0.913943283
chr10_5116898	10	24.43946512	0.913942902
chr10_5117963	10	24.4433687	1.139696415
chr10_5117987	10	24.44730069	0.903593111
chr10_5118015	10	24.56572193	0.305006531
chr10_5118434	10	26.26339807	0.149596957
chr10_5118676	10	27.96107421	0.106509281
chr10_5118681	10	28.1075385	0.157695311
chr10_5238070	10	28.33026941	0.075574381
chr10_5240304	10	28.33027041	0.071355356
chr10_5319322	10	28.33027141	0.071354949
chr10_5374153	10	28.33027241	0.067310137
chr10_5236804	10	28.33027341	0.067309761
chr10_5238004	10	28.33027441	0.067309628
chr10_5479114	10	29.12814673	0.112033558
chr10_5505521	10	30.82582287	0.253036401
chr10_5505528	10	30.82582387	0.253036401
chr10_5505524	10	30.829728	0.155300982
chr10_5537359	10	31.01962273	0.128091931
chr10_5505531	10	31.02423438	0.127851914
chr10_5570732	10	31.20768655	0.204050625
chr10_5570730	10	31.20768755	0.20405065
chr10_5607507	10	31.348926	0.207684718
chr10_5700638	10	31.50338394	0.347865627
chr10_5705060	10	31.50338494	0.347866909
chr10_5700548	10	31.50338594	0.347870696
chr10_5700240	10	31.50338694	0.347871977
chr10_5700544	10	31.50338794	0.347875764
chr10_5704386	10	31.50338894	0.411522359
chr10_5700614	10	31.50338994	0.411529389
chr10_5700431	10	31.50339094	0.448354275
chr10_5608654	10	31.50339194	0.448358006
chr10_5700539	10	31.50339294	0.448359285
chr10_5704375	10	31.50339394	0.448360563
chr10_5700171	10	31.50339494	0.448361842
chr10_5700228	10	31.50339594	0.448363121
chr10_5701719	10	31.50339694	0.448364399
chr10_5702923	10	31.50339794	0.448365678
chr10_5608637	10	31.50339894	0.448366956
chr10_5706676	10	31.50899674	0.550265123
chr10_5706818	10	31.50899774	0.550266388
chr10_5705082	10	31.50899874	0.550267653
chr10_5711184	10	31.51459655	0.677170736
chr10_5706685	10	31.51459755	0.677172097
chr10_5711193	10	31.51459855	0.677173456
chr10_5706856	10	31.51459955	0.677174816
chr10_5707654	10	31.51460055	0.677176175
chr10_5705177	10	31.51460155	0.677177534
chr10_5708502	10	31.51460255	0.677178894
chr10_5718667	10	31.7867295	0.95938961
chr10_5718681	10	31.7867305	0.963520647
chr10_5718680	10	31.7867315	0.967626558
chr10_5718723	10	32.28346779	1.027536589
chr10_5718736	10	32.8584534	0.836757961
chr10_5718835	10	34.55612955	0.650804717
chr10_5718836	10	34.56184864	0.530068239
chr10_5857590	10	34.90735475	0.947729567
chr10_5857775	10	35.19686545	0.873880918
chr10_5857952	10	35.36022015	0.891561418
chr10_5857951	10	35.36022115	0.891563253
chr10_5862082	10	35.37826808	0.888404755
chr10_5894800	10	35.38523231	0.636288285
chr10_5858778	10	35.41774768	0.426386086
chr10_5908413	10	35.41774868	0.42638021
chr10_5907237	10	35.41774968	0.426374335
chr10_5907413	10	35.41775068	0.426368459
chr10_5904840	10	35.41775168	0.426362584
chr10_5906117	10	35.47378141	0.218946826
chr10_5905468	10	35.47378241	0.218947139
chr10_5908753	10	35.48055706	0.219412643
chr10_5907104	10	35.48055806	0.219413065
chr10_5936747	10	35.48055906	0.219413426
chr10_5948306	10	35.62754729	0.280022079
chr10_5970573	10	35.75718291	0.278226812
chr10_5957876	10	35.75718391	0.278227305
chr10_5950276	10	35.75718491	0.278227798
chr10_5948366	10	35.80777245	0.178115942
chr10_5956743	10	35.80777345	0.178113895
chr10_6004167	10	35.81240749	0.16897417
chr10_6004120	10	35.81240849	0.168972273
chr10_6003837	10	35.81240949	0.168970377
chr10_6004149	10	35.81241049	0.168968481
chr10_6004161	10	35.81241149	0.168966585
chr10_6003935	10	35.81241249	0.168964689
chr10_5954696	10	35.81241349	0.168964536
chr10_6003927	10	35.81241449	0.199943482
chr10_6004184	10	35.82168159	0.351457952
chr10_6164154	10	35.82168259	0.351456001
chr10_6118034	10	35.82168359	0.351454049
chr10_6115247	10	35.87164446	0.269424662
chr10_6132515	10	35.87468644	0.270918877
chr10_6178052	10	35.98218779	0.227280722
chr10_6204036	10	36.21815348	0.190891055
chr10_6203433	10	36.21815448	0.190891121
chr10_6342823	10	36.66045247	0.198571489
chr10_6343034	10	36.98753347	0.14224492
chr10_6342987	10	36.98753447	0.142244761
chr10_6343003	10	36.98753547	0.142244602
chr10_6344834	10	37.09071901	0.126475241
chr10_6344920	10	37.17667232	0.176463394
chr10_6345080	10	37.50696695	0.444772799
chr10_6345140	10	37.8222823	0.058770651
chr10_6346165	10	37.83498048	0.044846085
chr10_6354757	10	37.83498148	0.044845007
chr10_6357695	10	37.83498248	0.044843928
chr10_6359639	10	37.83498348	0.04484285
chr10_6354904	10	37.83498448	0.044841771
chr10_6389078	10	37.98169025	0.089703544
chr10_6395128	10	38.11169029	0.112296145
chr10_6395786	10	38.11169129	0.112296329
chr10_6406347	10	38.11635484	0.113154094
chr10_6537099	10	38.24394	0.137590459
chr10_6537233	10	38.37308445	0.326292157
chr10_6537232	10	38.37308545	0.326293823
chr10_6537981	10	38.37308645	0.32629549
chr10_6538626	10	38.380467	0.34014651
chr10_6539079	10	38.38464922	0.342069313
chr10_6541390	10	38.52212878	0.157883672
chr10_7155198	10	38.6829872	0.064165907
chr10_7155874	10	38.6829882	0.064165487
chr10_6542134	10	38.6829892	0.064165066
chr10_6542081	10	38.6829902	0.064164645
chr10_6543081	10	38.71365454	0.053005088
chr10_7061559	10	38.71365554	0.053005088
chr10_7156750	10	38.85709032	0.053004973
chr10_7190444	10	39.34490145	0.170218607
chr10_7316719	10	39.34490245	0.170218655
chr10_7225560	10	39.34490345	0.170218702
chr10_7349616	10	39.34490445	0.17021875
chr10_7355414	10	39.34490545	0.170218798
chr10_7356106	10	39.8659259	0.189466834
chr10_7374927	10	39.99922862	0.113009007
chr10_7441277	10	40.07610159	0.190842252
chr10_7441280	10	40.07610259	0.190843887
chr10_7383462	10	40.07610359	0.190845523
chr10_7441284	10	40.07610459	0.190847158
chr10_7367392	10	40.07610559	0.190848793
chr10_7441262	10	40.07610659	0.190850431
chr10_7366990	10	40.07610759	0.190852066
chr10_7357011	10	40.07610859	0.190853704
chr10_7441269	10	40.07610959	0.190855341
chr10_7488475	10	40.11207189	0.249491727
chr10_7448993	10	40.15981731	0.23601937
chr10_7448883	10	40.15981831	0.236018232
chr10_7446806	10	40.15981931	0.235937638
chr10_7451071	10	40.15982031	0.235936502
chr10_7449336	10	40.15982131	0.235935404
chr10_7494031	10	40.26030643	0.224813207
chr10_7545391	10	40.35399769	0.260382971
chr10_7544318	10	40.36067126	0.199534422
chr10_7544298	10	40.36391649	0.223308345
chr10_7518689	10	40.36391749	0.223308244
chr10_7546428	10	40.36718511	0.278775693
chr10_7495511	10	40.41479887	0.324752866
chr10_7546601	10	40.41923186	0.343033624
chr10_7546319	10	40.41923286	0.34303523
chr10_7546422	10	40.41923386	0.343036836
chr10_7546234	10	40.41923486	0.343040982
chr10_7562445	10	40.41923586	0.382465082
chr10_7546552	10	40.41923686	0.536790709
chr10_7549061	10	40.41923786	0.534313518
chr10_7568129	10	40.62904486	1.141031953
chr10_7568195	10	40.96249575	1.631875129
chr10_7577522	10	41.32964878	1.969038825
chr10_7577517	10	41.32964978	1.969039119
chr10_7577711	10	41.47991612	1.891885842
chr10_7580533	10	41.56202476	1.784709949
chr10_7611646	10	41.56202576	1.784706557
chr10_7611435	10	41.56202676	1.784703165
chr10_7578010	10	41.56202776	1.784699774
chr10_7673529	10	41.84681254	0.688998937
chr10_7675129	10	43.54448868	0.780609722
chr10_7696201	10	43.93451793	0.670145732
chr10_7696211	10	43.93451893	0.670145653
chr10_7722703	10	43.93451993	0.6701458
chr10_7696146	10	43.93452093	0.672066859
chr10_7739501	10	44.25511839	0.683122448
chr10_7741837	10	44.38056406	0.916554391
chr10_7741220	10	44.38056506	0.916554247
chr10_7741851	10	44.38056606	0.916554104
chr10_7739616	10	44.38056706	0.916553961
chr10_7739563	10	44.38056806	0.916554797
chr10_7739647	10	44.48798417	0.742451833
chr10_7741699	10	44.48798517	0.742448382
chr10_7741918	10	44.48798617	0.742444931
chr10_7741860	10	44.48798717	0.74244148
chr10_7741910	10	44.48798817	0.74243803
chr10_7741880	10	44.48798917	0.742434579
chr10_7741695	10	44.48799017	0.742431128
chr10_7741858	10	44.48799117	0.742427677
chr10_7741240	10	44.48799217	0.742424226
chr10_7741885	10	44.48799317	0.742420774
chr10_7741875	10	44.48799417	0.742417323
chr10_7741893	10	44.48799517	0.742413872
chr10_7741895	10	44.48799617	0.742410421
chr10_7742108	10	44.70610332	0.037083817
chr10_7742251	10	44.7878022	0.041900739
chr10_7742245	10	44.7878032	0.041900739
chr10_7742584	10	44.8755764	0.041899333
chr10_7742784	10	45.03098444	0.01615573
chr10_7742676	10	45.03098544	0.01615563
chr10_7742651	10	45.03098644	0.016156267
chr10_7742800	10	45.03421582	0.044553798
chr10_7742995	10	45.03421682	0.044553701
chr10_7742813	10	45.03421782	0.044553603
chr10_7743316	10	45.07859117	0.05652966
chr10_7743348	10	45.07859217	0.056530258
chr10_7743325	10	45.07859317	0.056530864
chr10_7743349	10	45.07859417	0.05653147
chr10_7743418	10	45.27504291	0.233316535
chr10_7767949	10	45.97876058	0.231412217
chr10_7774707	10	46.20881203	0.292659786
chr10_7774994	10	46.45145138	0.332448082
chr10_7778966	10	47.52882318	0.337111853
chr10_7780283	10	47.69558437	0.457241339
chr10_7823228	10	47.84898785	0.093227761
chr10_7823229	10	47.84898885	0.093225421
chr10_7832896	10	47.84898985	0.093223081
chr10_7823236	10	47.84899085	0.093220741
chr10_7868204	10	47.84899185	0.093218372
chr10_7868143	10	47.84899285	0.093250005
chr10_7868112	10	47.84899385	0.093247667
chr10_7969898	10	47.93607373	0.028787694
chr10_7969897	10	47.93894197	0.028703017
chr10_7995070	10	48.06164878	0.030890221
chr10_8092703	10	48.15720146	0.028201978
chr10_8092673	10	48.15996972	0.028711089
chr10_8145406	10	48.16810478	0.029352829
chr10_8145461	10	48.30317985	0.338051295
chr10_8382470	10	48.30318085	0.338052867
chr10_8330680	10	48.30318185	0.33805444
chr10_8333112	10	48.30318285	0.338056012
chr10_8345136	10	48.30318385	0.338057584
chr10_8378608	10	48.30318485	0.338059156
chr10_8092110	10	48.30318585	0.338060728
chr10_8378592	10	48.30318685	0.3380623
chr10_8149767	10	48.30318785	0.338063873
chr10_8378629	10	48.30318885	0.3380757
chr10_8393266	10	48.30914835	0.517759267
chr10_8393271	10	48.30914935	0.523590237
chr10_8415075	10	48.36763546	0.516088956
chr10_8393190	10	48.36763646	0.51608859
chr10_8410956	10	48.36763746	0.516087807
chr10_8391459	10	48.36763846	0.516087442
chr10_8393519	10	48.36763946	0.516087076
chr10_8393169	10	48.36764046	0.516086885
chr10_8411376	10	48.36764146	0.516086519
chr10_8459227	10	48.49560306	0.446800701
chr10_8542514	10	48.61952987	0.554229856
chr10_8493079	10	48.79311552	0.472131468
chr10_8492492	10	48.79311652	0.472128503
chr10_8536450	10	48.79311752	0.472125047
chr10_8542266	10	48.79311852	0.47212159
chr10_8494052	10	48.79311952	0.472118133
chr10_8490850	10	48.79312052	0.472114676
chr10_8550239	10	48.79312152	0.472111216
chr10_8490831	10	48.79312252	0.47210776
chr10_8550236	10	48.79312352	0.472104306
chr10_8550251	10	48.79312452	0.472100849
chr10_8490855	10	48.79312552	0.472097393
chr10_8576389	10	48.79312652	0.472093936
chr10_8550254	10	48.79312752	0.472090479
chr10_8562709	10	48.84564148	0.308956536
chr10_8631149	10	48.87352982	0.307267274
chr10_8631143	10	48.87353082	0.307268255
chr10_8692999	10	48.94554182	0.230990729
chr10_8632719	10	48.94554282	0.230990494
chr10_8634203	10	48.94554382	0.230990259
chr10_8641321	10	48.94554482	0.230990024
chr10_8632773	10	48.94554582	0.230989788
chr10_8766711	10	48.94554682	0.230989553
chr10_8640186	10	48.94554782	0.230989319
chr10_8766727	10	48.94554882	0.230989084
chr10_8691762	10	48.94554982	0.230988849
chr10_8691456	10	48.94555082	0.230988614
chr10_8691766	10	48.94555182	0.230988379
chr10_8793750	10	49.07979208	0.531558237
chr10_8748022	10	49.07979308	0.531559158
chr10_8823730	10	49.07979408	0.531560079
chr10_8882508	10	49.13576535	0.571232866
chr10_8882627	10	49.21267329	0.595216321
chr10_8882664	10	49.22511631	0.59772998
chr10_8882646	10	49.22511731	0.597727404
chr10_8882651	10	49.22511831	0.597724829
chr10_8883596	10	49.23820876	0.533410265
chr10_8883735	10	49.32969823	0.648845187
chr10_8883737	10	49.33157048	0.780541627
chr10_8895271	10	49.50047227	0.272834842
chr10_8883770	10	49.50047327	0.272833454
chr10_8976078	10	49.50603939	0.326835995
chr10_8895331	10	49.51160496	0.316268104
chr10_8977711	10	49.52288535	0.36564662
chr10_8977687	10	49.52288635	0.365644227
chr10_8979178	10	49.52288735	0.365636869
chr10_8977760	10	49.52288835	0.365626219
chr10_8978929	10	49.52288935	0.347066373
chr10_8979108	10	49.52849208	0.288698862
chr10_8978923	10	49.52849308	0.288693276
chr10_8978847	10	49.52849408	0.234389198
chr10_8980406	10	49.52849508	0.234384134
chr10_8977755	10	49.52849608	0.234382628
chr10_8993281	10	49.53992945	0.243165544
chr10_9028903	10	49.55128633	0.419027646
chr10_9095773	10	49.55700324	0.473574482
chr10_9050424	10	49.55700424	0.473573255
chr10_9079789	10	49.56264467	0.537501933
chr10_9096230	10	49.56824739	0.499916032
chr10_9099530	10	49.57960373	0.655369161
chr10_9099573	10	49.57960473	0.655368096
chr10_9099528	10	49.57960573	0.65536703
chr10_9104888	10	49.78792993	0.369457839
chr10_9198697	10	50.06435119	0.312258287
chr10_9203731	10	50.42050838	0.213835553
chr10_9202202	10	50.4317997	0.221705191
chr10_9203218	10	50.43911141	0.227802817
chr10_9203194	10	50.43911241	0.227783794
chr10_9204298	10	50.44284279	0.157311919
chr10_9204307	10	50.44284379	0.157298252
chr10_9204289	10	50.44284479	0.157298734
chr10_9204291	10	50.44284579	0.157285515
chr10_9240573	10	50.50258469	0.263633766
chr10_9240601	10	50.50258569	0.263633766
chr10_9245201	10	50.57203049	0.371141506
chr10_9291873	10	50.57766272	0.374005353
chr10_9256810	10	50.57766372	0.374005496
chr10_9291899	10	50.57766472	0.374005639
chr10_9332631	10	50.57766572	0.374005782
chr10_9352636	10	50.911186	0.386141678
chr10_9352638	10	50.911187	0.386141786
chr10_9749493	10	51.22465296	0.697049837
chr10_9751993	10	51.22839427	0.699304111
chr10_9751437	10	51.22839527	0.699304708
chr10_9749586	10	51.22883116	0.699532226
chr10_9752151	10	51.34082296	0.583575912
chr10_9813192	10	51.55875036	0.567895944
chr10_9813071	10	51.55875136	0.567894763
chr10_9752368	10	51.55875236	0.567893582
chr10_9813060	10	51.55875336	0.567892402
chr10_9752375	10	51.55875436	0.567891221
chr10_9838589	10	51.84877754	0.257742613
chr10_9811268	10	51.84877854	0.257742537
chr10_9762594	10	51.84877954	0.257742368
chr10_9903593	10	51.97608771	0.235311716
chr10_10415867	10	52.71586009	0.218558927
chr10_10416032	10	52.79252709	0.216773642
chr10_10416035	10	52.86851006	0.213422537
chr10_10416230	10	53.37149113	0.128542507
chr10_10416983	10	53.53083999	0.058588355
chr10_10416974	10	53.53084099	0.058588029
chr10_10416989	10	53.53084199	0.05858764
chr10_10417259	10	53.55690115	0.076514999
chr10_10417292	10	53.55690215	0.076515984
chr10_10417034	10	53.55690315	0.076516981
chr10_10417304	10	53.55690415	0.076517978
chr10_10417309	10	53.55690515	0.076518974
chr10_10417262	10	53.55690615	0.076519971
chr10_10417325	10	53.55690715	0.076520968
chr10_10417322	10	53.55690815	0.076521965
chr10_10417323	10	53.55690915	0.076522962
chr10_10417273	10	53.55691015	0.076523959
chr10_10417280	10	53.55691115	0.076524956
chr10_10417313	10	53.55691215	0.076525953
chr10_10417328	10	53.75374279	0.511375384
chr10_10499663	10	53.93134192	0.605319474
chr10_10417334	10	53.93134292	0.605322782
chr10_10499408	10	53.93134392	0.60532312
chr10_10499577	10	53.93134492	0.605326428
chr10_10498510	10	53.93134592	0.605326765
chr10_10499803	10	53.93880023	0.700346003
chr10_10507287	10	53.94635779	0.709268032
chr10_10507596	10	53.95011112	0.670674626
chr10_10497528	10	54.03273169	0.704002504
chr10_10497359	10	54.03273269	0.704003224
chr10_10517578	10	54.18959402	0.899394892
chr10_10517579	10	54.21080706	0.862862407
chr10_10517580	10	54.50019647	0.907950991
chr10_10565635	10	54.57780702	1.056290678
chr10_10598603	10	54.65854104	1.322693995
chr10_10597225	10	54.65854204	1.32269322
chr10_10519341	10	54.65854304	1.322691669
chr10_10597399	10	54.65854404	1.322690118
chr10_10598823	10	54.65854504	1.322680458
chr10_10519399	10	54.65854604	1.192766256
chr10_10597421	10	54.65854704	1.192756596
chr10_10519331	10	54.65854804	1.192755913
chr10_10594787	10	54.65854904	1.192746253
chr10_10519391	10	54.65855004	1.19274557
chr10_10611025	10	54.83206029	0.353362942
chr10_10641430	10	54.94523767	0.392815203
chr10_10641425	10	54.94523867	0.392815216
chr10_10649175	10	54.94523967	0.392815392
chr10_10640841	10	54.94524067	0.392815351
chr10_10735595	10	54.99866102	0.45406558
chr10_10721009	10	54.99866202	0.454066562
chr10_10723016	10	54.99866302	0.454067544
chr10_10746499	10	54.99866402	0.454068525
chr10_10720866	10	54.99866502	0.454069507
chr10_10721686	10	54.99866602	0.454070488
chr10_10722808	10	54.99866702	0.45407147
chr10_10721109	10	54.99866802	0.454072451
chr10_10722734	10	54.99866902	0.454073253
chr10_10739952	10	54.99867002	0.454074235
chr10_10721132	10	54.99867102	0.454075037
chr10_10722793	10	54.99867202	0.454076018
chr10_10741378	10	54.99867302	0.454077004
chr10_10731635	10	54.99867402	0.454077986
chr10_10766775	10	55.18526826	0.503674132
chr10_10766780	10	55.18526926	0.503674519
chr10_10766951	10	55.18527026	0.503674905
chr10_10768463	10	55.58163224	0.587482227
chr10_10773439	10	56.07121026	0.578275439
chr10_10781030	10	56.07449482	0.577984835
chr10_10782155	10	56.20026994	0.600847913
chr10_10782157	10	56.39326411	0.676009473
chr10_10782193	10	56.39509866	0.679489792
chr10_10782206	10	56.56473693	0.682297616
chr10_10782233	10	56.74066641	0.680428476
chr10_10799626	10	56.80628676	0.758440814
chr10_10800001	10	56.80628776	0.758442975
chr10_10847781	10	56.80628876	0.758447224
chr10_10847787	10	56.80628976	0.758449374
chr10_10847323	10	56.80629076	0.758451524
chr10_10800284	10	56.80629176	0.758453685
chr10_10814721	10	56.80629276	0.758455835
chr10_10846602	10	56.80629376	0.758457997
chr10_10847782	10	56.80629476	0.758460158
chr10_10800310	10	56.80629576	0.758461931
chr10_10800273	10	56.80629676	0.758464177
chr10_10847908	10	56.80629776	0.758465939
chr10_10846561	10	56.80629876	0.755829791
chr10_10846963	10	56.93158817	0.710509517
chr10_10847056	10	56.93158917	0.710509601
chr10_10848499	10	56.93159017	0.710509686
chr10_10846619	10	56.93159117	0.710509771
chr10_10853920	10	57.03307611	0.726155985
chr10_10854373	10	57.45705335	0.6363792
chr10_10856565	10	57.66019707	0.630508803
chr10_10922080	10	57.94607127	0.615120634
chr10_11009117	10	58.35822058	1.071327162
chr10_10924508	10	58.35822158	1.071326534
chr10_10924510	10	58.35822258	1.071325906
chr10_10922419	10	58.35822358	1.071325277
chr10_10924744	10	58.35822458	1.071324649
chr10_10923204	10	58.35822558	1.07132402
chr10_11024668	10	58.35822658	1.071323392
chr10_10924310	10	58.35822758	1.071322763
chr10_10924536	10	58.35822858	1.071322135
chr10_11026409	10	58.71610514	0.575564273
chr10_10924733	10	58.71610614	0.575564273
chr10_11174026	10	58.71610714	0.575564273
chr10_10924250	10	58.71610814	0.575564273
chr10_11022099	10	58.71610914	0.575564273
chr10_11177353	10	58.87128825	0.575562441
chr10_11205206	10	59.30077216	0.591681628
chr10_11205501	10	59.30077316	0.591681663
chr10_11206177	10	59.30077416	0.591681698
chr10_11204987	10	59.30077516	0.591681733
chr10_11205527	10	59.30077616	0.591681768
chr10_11178771	10	59.30077716	0.591681803
chr10_11178710	10	59.30077816	0.591681838
chr10_11208712	10	60.04487271	0.563898802
chr10_11209787	10	60.42786552	0.506499664
chr10_11382783	10	60.42786652	0.50649948
chr10_11256200	10	60.42786752	0.505862223
chr10_11382788	10	60.42786852	0.505862039
chr10_11242474	10	60.42786952	0.505861898
chr10_11382109	10	60.4452439	0.750005774
chr10_11402174	10	60.44857927	0.976435611
chr10_11375752	10	60.54599773	1.337697614
chr10_11477025	10	60.54599873	1.337701574
chr10_11407513	10	60.54599973	1.337705534
chr10_11401428	10	60.54600073	1.337709494
chr10_11520783	10	60.87665049	2.084257531
chr10_11521300	10	61.40414246	1.887111903
chr10_11521561	10	61.80187742	1.36079918
chr10_11542208	10	62.00613405	1.166323315
chr10_11542229	10	62.00762003	1.090725035
chr10_11538266	10	62.0136205	1.145276608
chr10_11547833	10	62.0136215	1.145300473
chr10_11550885	10	62.01719071	1.209661247
chr10_11548996	10	62.01719171	1.209651022
chr10_11546998	10	62.01719271	1.069745706
chr10_11547802	10	62.01719371	1.069733502
chr10_11788217	10	62.18080519	0.649960512
chr10_11788211	10	62.18080619	0.649960406
chr10_11791863	10	62.36170746	0.599522539
chr10_11843214	10	62.36385015	0.641256178
chr10_11791608	10	62.36385115	0.641274946
chr10_11791865	10	62.36931182	0.733264687
chr10_11847390	10	62.52753411	0.395869578
chr10_11877893	10	62.67800423	0.344364675
chr10_11877876	10	62.68802748	0.344364448
chr10_11922626	10	62.84852039	0.344360523
chr10_11924171	10	64.54619653	0.354016244
chr10_12039126	10	64.75481249	0.282689519
chr10_12064400	10	64.7679543	0.278047709
chr10_12075863	10	64.7679553	0.278047357
chr10_11946199	10	64.82236455	0.270085291
chr10_11944483	10	64.82236555	0.270086309
chr10_11999540	10	64.82236655	0.270087327
chr10_12053234	10	64.82236755	0.270088345
chr10_12105849	10	64.8266869	0.307807271
chr10_12127305	10	64.8266879	0.307797446
chr10_12104014	10	64.8266889	0.307798625
chr10_12102600	10	64.8266899	0.307799805
chr10_12107368	10	64.8266909	0.307800985
chr10_12174144	10	64.8266919	0.307802164
chr10_12174220	10	64.8266929	0.307803344
chr10_12128007	10	64.8266939	0.307804524
chr10_12128036	10	64.8266949	0.307805704
chr10_12174201	10	64.8266959	0.307806884
chr10_12158502	10	64.99579437	0.724823617
chr10_12144854	10	64.99579537	0.724823286
chr10_12151969	10	64.99579637	0.724822619
chr10_12151033	10	64.99901591	0.722676094
chr10_12286307	10	65.32500859	0.659087289
chr10_12286337	10	65.32500959	0.659087478
chr10_12364600	10	66.12138163	1.007897505
chr10_12364671	10	66.12138263	1.007897824
chr10_12335524	10	66.12138363	1.007898142
chr10_12364688	10	66.12138463	1.007898461
chr10_12364686	10	66.12138563	1.007898779
chr10_12364703	10	66.12138663	1.007899098
chr10_12365645	10	66.44032593	1.069442385
chr10_12365655	10	66.44630946	0.801330486
chr10_12374792	10	66.64805233	1.034559518
chr10_12445754	10	66.64805333	1.03456067
chr10_12449426	10	66.6798508	1.070915077
chr10_12493417	10	66.85185094	1.070926593
chr10_12501250	10	67.03805999	1.066345288
chr10_12530949	10	67.03889746	1.066372898
chr10_12596676	10	67.03889846	1.066372931
chr10_12554737	10	67.03889946	1.066372931
chr10_12583302	10	67.03890046	1.066372931
chr10_12598934	10	67.20196285	1.074224473
chr10_12598969	10	67.20196385	1.07422456
chr10_12606833	10	67.47438965	1.112668192
chr10_12606836	10	67.4853242	1.181481083
chr10_12606843	10	67.49082859	1.241394802
chr10_12777274	10	67.76042484	1.358504065
chr10_12972327	10	67.88588197	1.204921276
chr10_12873371	10	67.88588297	1.204919962
chr10_12873381	10	67.88588397	1.204918648
chr10_12897539	10	67.88588497	1.204917335
chr10_12897387	10	67.88588597	1.204916021
chr10_12897588	10	67.88588697	1.204914707
chr10_12938067	10	67.88588797	1.204913393
chr10_12926980	10	67.88588897	1.20491208
chr10_13000305	10	68.11019063	0.58479516
chr10_12930134	10	68.11019163	0.584793411
chr10_12902173	10	68.11019263	0.584791662
chr10_12996687	10	68.11019363	0.584789913
chr10_12921255	10	68.11019463	0.584788164
chr10_13000528	10	68.11019563	0.584786416
chr10_12913310	10	68.11019663	0.584784667
chr10_12902149	10	68.11019763	0.584782918
chr10_13006696	10	68.11019863	0.584781169
chr10_12911620	10	68.11019963	0.58477942
chr10_12995142	10	68.11020063	0.584777672
chr10_13000485	10	68.11020163	0.584775923
chr10_12902355	10	68.11020263	0.584774174
chr10_12885251	10	68.11020363	0.584772425
chr10_13227788	10	68.14285887	0.525855553
chr10_13233745	10	68.28116015	0.423619017
chr10_13233716	10	68.28116115	0.423619017
chr10_13233767	10	68.28116215	0.423619017
chr10_13369880	10	68.37535441	0.423619038
chr10_13437513	10	68.38243392	0.423619031
chr10_13437521	10	68.38243492	0.423619032
chr10_13484968	10	68.39562809	0.58560999
chr10_13631015	10	68.39562909	0.585622602
chr10_13382331	10	68.39563009	0.585635214
chr10_13405148	10	68.39563109	0.585647826
chr10_13603990	10	68.39563209	0.585660437
chr10_13603889	10	68.39563309	0.585673049
chr10_13405141	10	68.39563409	0.585685661
chr10_13465595	10	68.39563509	0.585698272
chr10_13627347	10	68.39563609	0.585710884
chr10_13644040	10	68.41236195	0.788242204
chr10_13545492	10	68.44316288	1.08290576
chr10_13545503	10	68.45349371	1.083540335
chr10_13613093	10	68.463824	1.555331649
chr10_13564198	10	68.463825	1.555347435
chr10_13614385	10	68.463826	1.555346733
chr10_13564437	10	68.463827	1.555346716
chr10_13644046	10	68.68535649	1.358658917
chr10_13644049	10	68.96126581	1.509750982
chr10_13644084	10	70.18347661	1.56211773
chr10_13692706	10	71.49838877	1.962256136
chr10_13692560	10	71.49838977	1.962255668
chr10_13694006	10	71.49839077	1.962255199
chr10_13692697	10	71.49839177	1.96225473
chr10_13694007	10	71.49839277	1.962254261
chr10_13709439	10	71.60834286	1.913242755
chr10_13731505	10	72.06747607	1.552686927
chr10_13741982	10	72.26162633	1.773892856
chr10_13794209	10	72.26162733	1.773894232
chr10_13742169	10	72.28971617	1.856772822
chr10_13760318	10	72.28971717	1.856775815
chr10_13738054	10	72.28971817	1.856778809
chr10_14023417	10	72.28971917	1.856781802
chr10_14048974	10	72.29218421	1.863379094
chr10_14053833	10	72.30315428	1.926460322
chr10_14060115	10	72.42616759	1.760043774
chr10_14060128	10	72.42616859	1.760043721
chr10_14192697	10	72.53919517	0.814233278
chr10_14084825	10	72.53919617	0.814225526
chr10_14144874	10	72.53919717	0.814217773
chr10_14196447	10	72.54567952	0.76742629
